date,time_start,time_end,SEK_per_kWh,EUR_per_kWh,SEK_per_MWh,EUR_per_MWh,currency,bidding_zone,source,retrieved_at
2026-09-20,2026-09-20T00:00:00+02:00,2026-09-20T00:15:00+02:00,0.00892,0.00079,8.92,0.79,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T00:15:00+02:00,2026-09-20T00:30:00+02:00,0.00915,0.00081,9.15,0.81,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T00:30:00+02:00,2026-09-20T00:45:00+02:00,0.00903,0.00080,9.03,0.80,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T00:45:00+02:00,2026-09-20T01:00:00+02:00,0.00926,0.00082,9.26,0.82,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T01:00:00+02:00,2026-09-20T01:15:00+02:00,0.01027,0.00091,10.27,0.91,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T01:15:00+02:00,2026-09-20T01:30:00+02:00,0.00948,0.00084,9.48,0.84,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T01:30:00+02:00,2026-09-20T01:45:00+02:00,0.01039,0.00092,10.39,0.92,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T01:45:00+02:00,2026-09-20T02:00:00+02:00,0.00903,0.00080,9.03,0.80,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T02:00:00+02:00,2026-09-20T02:15:00+02:00,0.00824,0.00073,8.24,0.73,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T02:15:00+02:00,2026-09-20T02:30:00+02:00,0.00869,0.00077,8.69,0.77,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T02:30:00+02:00,2026-09-20T02:45:00+02:00,0.00756,0.00067,7.56,0.67,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T02:45:00+02:00,2026-09-20T03:00:00+02:00,0.00711,0.00063,7.11,0.63,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T03:00:00+02:00,2026-09-20T03:15:00+02:00,0.00756,0.00067,7.56,0.67,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T03:15:00+02:00,2026-09-20T03:30:00+02:00,0.00734,0.00065,7.34,0.65,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T03:30:00+02:00,2026-09-20T03:45:00+02:00,0.00768,0.00068,7.68,0.68,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T03:45:00+02:00,2026-09-20T04:00:00+02:00,0.00723,0.00064,7.23,0.64,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T04:00:00+02:00,2026-09-20T04:15:00+02:00,0.00711,0.00063,7.11,0.63,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T04:15:00+02:00,2026-09-20T04:30:00+02:00,0.00418,0.00037,4.18,0.37,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T04:30:00+02:00,2026-09-20T04:45:00+02:00,0.00610,0.00054,6.10,0.54,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T04:45:00+02:00,2026-09-20T05:00:00+02:00,0.00598,0.00053,5.98,0.53,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T05:00:00+02:00,2026-09-20T05:15:00+02:00,0.00542,0.00048,5.42,0.48,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T05:15:00+02:00,2026-09-20T05:30:00+02:00,0.00644,0.00057,6.44,0.57,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T05:30:00+02:00,2026-09-20T05:45:00+02:00,0.00610,0.00054,6.10,0.54,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T05:45:00+02:00,2026-09-20T06:00:00+02:00,0.00790,0.00070,7.90,0.70,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T06:00:00+02:00,2026-09-20T06:15:00+02:00,0.00429,0.00038,4.29,0.38,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T06:15:00+02:00,2026-09-20T06:30:00+02:00,0.00440,0.00039,4.40,0.39,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T06:30:00+02:00,2026-09-20T06:45:00+02:00,0.00644,0.00057,6.44,0.57,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T06:45:00+02:00,2026-09-20T07:00:00+02:00,0.00790,0.00070,7.90,0.70,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T07:00:00+02:00,2026-09-20T07:15:00+02:00,0.01106,0.00098,11.06,0.98,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T07:15:00+02:00,2026-09-20T07:30:00+02:00,0.01152,0.00102,11.52,1.02,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T07:30:00+02:00,2026-09-20T07:45:00+02:00,0.01084,0.00096,10.84,0.96,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T07:45:00+02:00,2026-09-20T08:00:00+02:00,0.01287,0.00114,12.87,1.14,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T08:00:00+02:00,2026-09-20T08:15:00+02:00,0.02066,0.00183,20.66,1.83,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T08:15:00+02:00,2026-09-20T08:30:00+02:00,0.03037,0.00269,30.37,2.69,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T08:30:00+02:00,2026-09-20T08:45:00+02:00,0.02834,0.00251,28.34,2.51,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T08:45:00+02:00,2026-09-20T09:00:00+02:00,0.02540,0.00225,25.40,2.25,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T09:00:00+02:00,2026-09-20T09:15:00+02:00,0.02789,0.00247,27.89,2.47,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T09:15:00+02:00,2026-09-20T09:30:00+02:00,0.02552,0.00226,25.52,2.26,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T09:30:00+02:00,2026-09-20T09:45:00+02:00,0.01536,0.00136,15.36,1.36,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T09:45:00+02:00,2026-09-20T10:00:00+02:00,0.00700,0.00062,7.00,0.62,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T10:00:00+02:00,2026-09-20T10:15:00+02:00,0.00237,0.00021,2.37,0.21,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T10:15:00+02:00,2026-09-20T10:30:00+02:00,0.00226,0.00020,2.26,0.20,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T10:30:00+02:00,2026-09-20T10:45:00+02:00,0.00158,0.00014,1.58,0.14,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T10:45:00+02:00,2026-09-20T11:00:00+02:00,0.00237,0.00021,2.37,0.21,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T11:00:00+02:00,2026-09-20T11:15:00+02:00,0.00598,0.00053,5.98,0.53,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T11:15:00+02:00,2026-09-20T11:30:00+02:00,0.00926,0.00082,9.26,0.82,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T11:30:00+02:00,2026-09-20T11:45:00+02:00,0.00689,0.00061,6.89,0.61,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T11:45:00+02:00,2026-09-20T12:00:00+02:00,0.00689,0.00061,6.89,0.61,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T12:00:00+02:00,2026-09-20T12:15:00+02:00,0.00011,0.00001,0.11,0.01,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T12:15:00+02:00,2026-09-20T12:30:00+02:00,0.00011,0.00001,0.11,0.01,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T12:30:00+02:00,2026-09-20T12:45:00+02:00,0.00000,0.00000,0.00,0.00,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T12:45:00+02:00,2026-09-20T13:00:00+02:00,0.00011,0.00001,0.11,0.01,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T13:00:00+02:00,2026-09-20T13:15:00+02:00,0.00000,0.00000,0.00,0.00,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
2026-09-20,2026-09-20T13:15:00+02:00,2026-09-20T13:30:00+02:00,0.00045,0.00004,0.45,0.04,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/09-20_SE3.json,2026-09-20T00:11:25.870246+02:00
