date,time_start,time_end,SEK_per_kWh,EUR_per_kWh,SEK_per_MWh,EUR_per_MWh,currency,bidding_zone,source,retrieved_at
2026-03-15,2026-03-15T00:00:00+01:00,2026-03-15T00:15:00+01:00,0.65579,0.06032,655.79,60.32,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/03-15_SE3.json,2026-09-15T23:04:03.661136+02:00
2026-03-15,2026-03-15T00:15:00+01:00,2026-03-15T00:30:00+01:00,0.62850,0.05781,628.50,57.81,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/03-15_SE3.json,2026-09-15T23:04:03.661136+02:00
2026-03-15,2026-03-15T00:30:00+01:00,2026-03-15T00:45:00+01:00,0.62285,0.05729,622.85,57.29,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/03-15_SE3.json,2026-09-15T23:04:03.661136+02:00
2026-03-15,2026-03-15T00:45:00+01:00,2026-03-15T01:00:00+01:00,0.61263,0.05635,612.63,56.35,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/03-15_SE3.json,2026-09-15T23:04:03.661136+02:00
2026-03-15,2026-03-15T01:00:00+01:00,2026-03-15T01:15:00+01:00,0.65231,0.06000,652.31,60.00,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/03-15_SE3.json,2026-09-15T23:04:03.661136+02:00
2026-03-15,2026-03-15T01:15:00+01:00,2026-03-15T01:30:00+01:00,0.66264,0.06095,662.64,60.95,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/03-15_SE3.json,2026-09-15T23:04:03.661136+02:00
2026-03-15,2026-03-15T01:30:00+01:00,2026-03-15T01:45:00+01:00,0.67514,0.06210,675.14,62.10,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/03-15_SE3.json,2026-09-15T23:04:03.661136+02:00
2026-03-15,2026-03-15T01:45:00+01:00,2026-03-15T02:00:00+01:00,0.67688,0.06226,676.88,62.26,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/03-15_SE3.json,2026-09-15T23:04:03.661136+02:00
2026-03-15,2026-03-15T02:00:00+01:00,2026-03-15T02:15:00+01:00,0.68830,0.06331,688.30,63.31,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/03-15_SE3.json,2026-09-15T23:04:03.661136+02:00
2026-03-15,2026-03-15T02:15:00+01:00,2026-03-15T02:30:00+01:00,0.70221,0.06459,702.21,64.59,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/03-15_SE3.json,2026-09-15T23:04:03.661136+02:00
2026-03-15,2026-03-15T02:30:00+01:00,2026-03-15T02:45:00+01:00,0.70830,0.06515,708.30,65.15,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/03-15_SE3.json,2026-09-15T23:04:03.661136+02:00
2026-03-15,2026-03-15T02:45:00+01:00,2026-03-15T03:00:00+01:00,0.72439,0.06663,724.39,66.63,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/03-15_SE3.json,2026-09-15T23:04:03.661136+02:00
2026-03-15,2026-03-15T03:00:00+01:00,2026-03-15T03:15:00+01:00,0.70047,0.06443,700.47,64.43,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/03-15_SE3.json,2026-09-15T23:04:03.661136+02:00
2026-03-15,2026-03-15T03:15:00+01:00,2026-03-15T03:30:00+01:00,0.71417,0.06569,714.17,65.69,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/03-15_SE3.json,2026-09-15T23:04:03.661136+02:00
2026-03-15,2026-03-15T03:30:00+01:00,2026-03-15T03:45:00+01:00,0.72841,0.06700,728.41,67.00,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/03-15_SE3.json,2026-09-15T23:04:03.661136+02:00
