date,time_start,time_end,SEK_per_kWh,EUR_per_kWh,SEK_per_MWh,EUR_per_MWh,currency,bidding_zone,source,retrieved_at
2025-09-16,2025-09-16T00:00:00+02:00,2025-09-16T01:00:00+02:00,0.00076,0.00007,0.76,0.07,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-16_SE3.json,2026-09-15T23:03:55.008629+02:00
2025-09-16,2025-09-16T01:00:00+02:00,2025-09-16T02:00:00+02:00,0.00131,0.00012,1.31,0.12,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-16_SE3.json,2026-09-15T23:03:55.008629+02:00
2025-09-16,2025-09-16T02:00:00+02:00,2025-09-16T03:00:00+02:00,0.00033,0.00003,0.33,0.03,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-16_SE3.json,2026-09-15T23:03:55.008629+02:00
2025-09-16,2025-09-16T03:00:00+02:00,2025-09-16T04:00:00+02:00,0.00055,0.00005,0.55,0.05,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-16_SE3.json,2026-09-15T23:03:55.008629+02:00
2025-09-16,2025-09-16T04:00:00+02:00,2025-09-16T05:00:00+02:00,0.00382,0.00035,3.82,0.35,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-16_SE3.json,2026-09-15T23:03:55.008629+02:00
2025-09-16,2025-09-16T05:00:00+02:00,2025-09-16T06:00:00+02:00,0.02357,0.00216,23.57,2.16,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-16_SE3.json,2026-09-15T23:03:55.008629+02:00
2025-09-16,2025-09-16T06:00:00+02:00,2025-09-16T07:00:00+02:00,0.04342,0.00398,43.42,3.98,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-16_SE3.json,2026-09-15T23:03:55.008629+02:00
2025-09-16,2025-09-16T07:00:00+02:00,2025-09-16T08:00:00+02:00,0.16475,0.01510,164.75,15.10,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-16_SE3.json,2026-09-15T23:03:55.008629+02:00
2025-09-16,2025-09-16T08:00:00+02:00,2025-09-16T09:00:00+02:00,0.21046,0.01929,210.46,19.29,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-16_SE3.json,2026-09-15T23:03:55.008629+02:00
2025-09-16,2025-09-16T09:00:00+02:00,2025-09-16T10:00:00+02:00,0.15624,0.01432,156.24,14.32,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-16_SE3.json,2026-09-15T23:03:55.008629+02:00
2025-09-16,2025-09-16T10:00:00+02:00,2025-09-16T11:00:00+02:00,0.15046,0.01379,150.46,13.79,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-16_SE3.json,2026-09-15T23:03:55.008629+02:00
2025-09-16,2025-09-16T11:00:00+02:00,2025-09-16T12:00:00+02:00,0.12503,0.01146,125.03,11.46,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-16_SE3.json,2026-09-15T23:03:55.008629+02:00
2025-09-16,2025-09-16T12:00:00+02:00,2025-09-16T13:00:00+02:00,0.11642,0.01067,116.42,10.67,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-16_SE3.json,2026-09-15T23:03:55.008629+02:00
2025-09-16,2025-09-16T13:00:00+02:00,2025-09-16T14:00:00+02:00,0.10387,0.00952,103.87,9.52,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-16_SE3.json,2026-09-15T23:03:55.008629+02:00
2025-09-16,2025-09-16T14:00:00+02:00,2025-09-16T15:00:00+02:00,0.10911,0.01000,109.11,10.00,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-16_SE3.json,2026-09-15T23:03:55.008629+02:00
2025-09-16,2025-09-16T15:00:00+02:00,2025-09-16T16:00:00+02:00,0.14642,0.01342,146.42,13.42,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-16_SE3.json,2026-09-15T23:03:55.008629+02:00
2025-09-16,2025-09-16T16:00:00+02:00,2025-09-16T17:00:00+02:00,0.19399,0.01778,193.99,17.78,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-16_SE3.json,2026-09-15T23:03:55.008629+02:00
2025-09-16,2025-09-16T17:00:00+02:00,2025-09-16T18:00:00+02:00,0.24287,0.02226,242.87,22.26,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-16_SE3.json,2026-09-15T23:03:55.008629+02:00
2025-09-16,2025-09-16T18:00:00+02:00,2025-09-16T19:00:00+02:00,0.61470,0.05634,614.70,56.34,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-16_SE3.json,2026-09-15T23:03:55.008629+02:00
2025-09-16,2025-09-16T19:00:00+02:00,2025-09-16T20:00:00+02:00,0.87339,0.08005,873.39,80.05,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-16_SE3.json,2026-09-15T23:03:55.008629+02:00
2025-09-16,2025-09-16T20:00:00+02:00,2025-09-16T21:00:00+02:00,0.64874,0.05946,648.74,59.46,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-16_SE3.json,2026-09-15T23:03:55.008629+02:00
2025-09-16,2025-09-16T21:00:00+02:00,2025-09-16T22:00:00+02:00,0.38852,0.03561,388.52,35.61,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-16_SE3.json,2026-09-15T23:03:55.008629+02:00
2025-09-16,2025-09-16T22:00:00+02:00,2025-09-16T23:00:00+02:00,0.33037,0.03028,330.37,30.28,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-16_SE3.json,2026-09-15T23:03:55.008629+02:00
2025-09-16,2025-09-16T23:00:00+02:00,2025-09-17T00:00:00+02:00,0.27407,0.02512,274.07,25.12,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-16_SE3.json,2026-09-15T23:03:55.008629+02:00
