date,time_start,time_end,SEK_per_kWh,EUR_per_kWh,SEK_per_MWh,EUR_per_MWh,currency,bidding_zone,source,retrieved_at
2025-09-09,2025-09-09T00:00:00+02:00,2025-09-09T01:00:00+02:00,0.66484,0.06047,664.84,60.47,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-09_SE3.json,2026-09-15T23:03:54.686883+02:00
2025-09-09,2025-09-09T01:00:00+02:00,2025-09-09T02:00:00+02:00,0.65957,0.05999,659.57,59.99,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-09_SE3.json,2026-09-15T23:03:54.686883+02:00
2025-09-09,2025-09-09T02:00:00+02:00,2025-09-09T03:00:00+02:00,0.65924,0.05996,659.24,59.96,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-09_SE3.json,2026-09-15T23:03:54.686883+02:00
2025-09-09,2025-09-09T03:00:00+02:00,2025-09-09T04:00:00+02:00,0.75500,0.06867,755.00,68.67,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-09_SE3.json,2026-09-15T23:03:54.686883+02:00
2025-09-09,2025-09-09T04:00:00+02:00,2025-09-09T05:00:00+02:00,0.91849,0.08354,918.49,83.54,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-09_SE3.json,2026-09-15T23:03:54.686883+02:00
2025-09-09,2025-09-09T05:00:00+02:00,2025-09-09T06:00:00+02:00,1.11716,0.10161,1117.16,101.61,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-09_SE3.json,2026-09-15T23:03:54.686883+02:00
2025-09-09,2025-09-09T06:00:00+02:00,2025-09-09T07:00:00+02:00,1.67415,0.15227,1674.15,152.27,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-09_SE3.json,2026-09-15T23:03:54.686883+02:00
2025-09-09,2025-09-09T07:00:00+02:00,2025-09-09T08:00:00+02:00,2.70105,0.24567,2701.05,245.67,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-09_SE3.json,2026-09-15T23:03:54.686883+02:00
2025-09-09,2025-09-09T08:00:00+02:00,2025-09-09T09:00:00+02:00,2.15890,0.19636,2158.90,196.36,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-09_SE3.json,2026-09-15T23:03:54.686883+02:00
2025-09-09,2025-09-09T09:00:00+02:00,2025-09-09T10:00:00+02:00,1.42578,0.12968,1425.78,129.68,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-09_SE3.json,2026-09-15T23:03:54.686883+02:00
2025-09-09,2025-09-09T10:00:00+02:00,2025-09-09T11:00:00+02:00,1.13640,0.10336,1136.40,103.36,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-09_SE3.json,2026-09-15T23:03:54.686883+02:00
2025-09-09,2025-09-09T11:00:00+02:00,2025-09-09T12:00:00+02:00,1.02976,0.09366,1029.76,93.66,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-09_SE3.json,2026-09-15T23:03:54.686883+02:00
2025-09-09,2025-09-09T12:00:00+02:00,2025-09-09T13:00:00+02:00,0.90750,0.08254,907.50,82.54,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-09_SE3.json,2026-09-15T23:03:54.686883+02:00
2025-09-09,2025-09-09T13:00:00+02:00,2025-09-09T14:00:00+02:00,0.89034,0.08098,890.34,80.98,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-09_SE3.json,2026-09-15T23:03:54.686883+02:00
2025-09-09,2025-09-09T14:00:00+02:00,2025-09-09T15:00:00+02:00,0.86704,0.07886,867.04,78.86,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-09_SE3.json,2026-09-15T23:03:54.686883+02:00
2025-09-09,2025-09-09T15:00:00+02:00,2025-09-09T16:00:00+02:00,0.93674,0.08520,936.74,85.20,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-09_SE3.json,2026-09-15T23:03:54.686883+02:00
2025-09-09,2025-09-09T16:00:00+02:00,2025-09-09T17:00:00+02:00,1.02536,0.09326,1025.36,93.26,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-09_SE3.json,2026-09-15T23:03:54.686883+02:00
2025-09-09,2025-09-09T17:00:00+02:00,2025-09-09T18:00:00+02:00,1.35553,0.12329,1355.53,123.29,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-09_SE3.json,2026-09-15T23:03:54.686883+02:00
2025-09-09,2025-09-09T18:00:00+02:00,2025-09-09T19:00:00+02:00,1.82753,0.16622,1827.53,166.22,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-09_SE3.json,2026-09-15T23:03:54.686883+02:00
2025-09-09,2025-09-09T19:00:00+02:00,2025-09-09T20:00:00+02:00,3.14259,0.28583,3142.59,285.83,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-09_SE3.json,2026-09-15T23:03:54.686883+02:00
2025-09-09,2025-09-09T20:00:00+02:00,2025-09-09T21:00:00+02:00,1.77695,0.16162,1776.95,161.62,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-09_SE3.json,2026-09-15T23:03:54.686883+02:00
2025-09-09,2025-09-09T21:00:00+02:00,2025-09-09T22:00:00+02:00,1.22634,0.11154,1226.34,111.54,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-09_SE3.json,2026-09-15T23:03:54.686883+02:00
2025-09-09,2025-09-09T22:00:00+02:00,2025-09-09T23:00:00+02:00,0.79579,0.07238,795.79,72.38,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-09_SE3.json,2026-09-15T23:03:54.686883+02:00
2025-09-09,2025-09-09T23:00:00+02:00,2025-09-10T00:00:00+02:00,0.50707,0.04612,507.07,46.12,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/09-09_SE3.json,2026-09-15T23:03:54.686883+02:00
