date,time_start,time_end,SEK_per_kWh,EUR_per_kWh,SEK_per_MWh,EUR_per_MWh,currency,bidding_zone,source,retrieved_at
2026-08-07,2026-08-07T00:00:00+02:00,2026-08-07T00:15:00+02:00,0.02341,0.00214,23.41,2.14,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T00:15:00+02:00,2026-08-07T00:30:00+02:00,0.02319,0.00212,23.19,2.12,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T00:30:00+02:00,2026-08-07T00:45:00+02:00,0.02264,0.00207,22.64,2.07,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T00:45:00+02:00,2026-08-07T01:00:00+02:00,0.02144,0.00196,21.44,1.96,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T01:00:00+02:00,2026-08-07T01:15:00+02:00,0.02067,0.00189,20.67,1.89,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T01:15:00+02:00,2026-08-07T01:30:00+02:00,0.02035,0.00186,20.35,1.86,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T01:30:00+02:00,2026-08-07T01:45:00+02:00,0.02002,0.00183,20.02,1.83,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T01:45:00+02:00,2026-08-07T02:00:00+02:00,0.01947,0.00178,19.47,1.78,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T02:00:00+02:00,2026-08-07T02:15:00+02:00,0.02002,0.00183,20.02,1.83,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T02:15:00+02:00,2026-08-07T02:30:00+02:00,0.02002,0.00183,20.02,1.83,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T02:30:00+02:00,2026-08-07T02:45:00+02:00,0.02002,0.00183,20.02,1.83,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T02:45:00+02:00,2026-08-07T03:00:00+02:00,0.02024,0.00185,20.24,1.85,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T03:00:00+02:00,2026-08-07T03:15:00+02:00,0.01903,0.00174,19.03,1.74,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T03:15:00+02:00,2026-08-07T03:30:00+02:00,0.02002,0.00183,20.02,1.83,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T03:30:00+02:00,2026-08-07T03:45:00+02:00,0.02002,0.00183,20.02,1.83,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T03:45:00+02:00,2026-08-07T04:00:00+02:00,0.02002,0.00183,20.02,1.83,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T04:00:00+02:00,2026-08-07T04:15:00+02:00,0.02002,0.00183,20.02,1.83,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T04:15:00+02:00,2026-08-07T04:30:00+02:00,0.02002,0.00183,20.02,1.83,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T04:30:00+02:00,2026-08-07T04:45:00+02:00,0.02035,0.00186,20.35,1.86,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T04:45:00+02:00,2026-08-07T05:00:00+02:00,0.02078,0.00190,20.78,1.90,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T05:00:00+02:00,2026-08-07T05:15:00+02:00,0.02188,0.00200,21.88,2.00,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T05:15:00+02:00,2026-08-07T05:30:00+02:00,0.02231,0.00204,22.31,2.04,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T05:30:00+02:00,2026-08-07T05:45:00+02:00,0.02549,0.00233,25.49,2.33,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T05:45:00+02:00,2026-08-07T06:00:00+02:00,0.03008,0.00275,30.08,2.75,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T06:00:00+02:00,2026-08-07T06:15:00+02:00,0.03818,0.00349,38.18,3.49,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T06:15:00+02:00,2026-08-07T06:30:00+02:00,0.04441,0.00406,44.41,4.06,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T06:30:00+02:00,2026-08-07T06:45:00+02:00,0.04747,0.00434,47.47,4.34,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T06:45:00+02:00,2026-08-07T07:00:00+02:00,0.05469,0.00500,54.69,5.00,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T07:00:00+02:00,2026-08-07T07:15:00+02:00,0.05436,0.00497,54.36,4.97,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
2026-08-07,2026-08-07T07:15:00+02:00,2026-08-07T07:30:00+02:00,0.05841,0.00534,58.41,5.34,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/08-07_SE3.json,2026-09-15T23:04:10.301645+02:00
