date,time_start,time_end,SEK_per_kWh,EUR_per_kWh,SEK_per_MWh,EUR_per_MWh,currency,bidding_zone,source,retrieved_at
2025-12-01,2025-12-01T00:00:00+01:00,2025-12-01T00:15:00+01:00,0.24910,0.02273,249.10,22.73,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T00:15:00+01:00,2025-12-01T00:30:00+01:00,0.22027,0.02010,220.27,20.10,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T00:30:00+01:00,2025-12-01T00:45:00+01:00,0.18948,0.01729,189.48,17.29,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T00:45:00+01:00,2025-12-01T01:00:00+01:00,0.15967,0.01457,159.67,14.57,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T01:00:00+01:00,2025-12-01T01:15:00+01:00,0.22795,0.02080,227.95,20.80,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T01:15:00+01:00,2025-12-01T01:30:00+01:00,0.20175,0.01841,201.75,18.41,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T01:30:00+01:00,2025-12-01T01:45:00+01:00,0.16997,0.01551,169.97,15.51,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T01:45:00+01:00,2025-12-01T02:00:00+01:00,0.15222,0.01389,152.22,13.89,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T02:00:00+01:00,2025-12-01T02:15:00+01:00,0.23463,0.02141,234.63,21.41,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T02:15:00+01:00,2025-12-01T02:30:00+01:00,0.21436,0.01956,214.36,19.56,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T02:30:00+01:00,2025-12-01T02:45:00+01:00,0.17885,0.01632,178.85,16.32,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T02:45:00+01:00,2025-12-01T03:00:00+01:00,0.16964,0.01548,169.64,15.48,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T03:00:00+01:00,2025-12-01T03:15:00+01:00,0.24647,0.02249,246.47,22.49,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T03:15:00+01:00,2025-12-01T03:30:00+01:00,0.25173,0.02297,251.73,22.97,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T03:30:00+01:00,2025-12-01T03:45:00+01:00,0.24800,0.02263,248.00,22.63,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T03:45:00+01:00,2025-12-01T04:00:00+01:00,0.26641,0.02431,266.41,24.31,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T04:00:00+01:00,2025-12-01T04:15:00+01:00,0.14663,0.01338,146.63,13.38,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T04:15:00+01:00,2025-12-01T04:30:00+01:00,0.17841,0.01628,178.41,16.28,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T04:30:00+01:00,2025-12-01T04:45:00+01:00,0.23364,0.02132,233.64,21.32,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T04:45:00+01:00,2025-12-01T05:00:00+01:00,0.25096,0.02290,250.96,22.90,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T05:00:00+01:00,2025-12-01T05:15:00+01:00,0.31606,0.02884,316.06,28.84,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T05:15:00+01:00,2025-12-01T05:30:00+01:00,0.36691,0.03348,366.91,33.48,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T05:30:00+01:00,2025-12-01T05:45:00+01:00,0.38937,0.03553,389.37,35.53,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T05:45:00+01:00,2025-12-01T06:00:00+01:00,0.42148,0.03846,421.48,38.46,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T06:00:00+01:00,2025-12-01T06:15:00+01:00,0.35726,0.03260,357.26,32.60,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T06:15:00+01:00,2025-12-01T06:30:00+01:00,0.41282,0.03767,412.82,37.67,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T06:30:00+01:00,2025-12-01T06:45:00+01:00,0.43397,0.03960,433.97,39.60,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T06:45:00+01:00,2025-12-01T07:00:00+01:00,0.46148,0.04211,461.48,42.11,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T07:00:00+01:00,2025-12-01T07:15:00+01:00,0.47891,0.04370,478.91,43.70,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T07:15:00+01:00,2025-12-01T07:30:00+01:00,0.48910,0.04463,489.10,44.63,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T07:30:00+01:00,2025-12-01T07:45:00+01:00,0.54674,0.04989,546.74,49.89,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T07:45:00+01:00,2025-12-01T08:00:00+01:00,0.61293,0.05593,612.93,55.93,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T08:00:00+01:00,2025-12-01T08:15:00+01:00,0.77710,0.07091,777.10,70.91,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T08:15:00+01:00,2025-12-01T08:30:00+01:00,0.77819,0.07101,778.19,71.01,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T08:30:00+01:00,2025-12-01T08:45:00+01:00,0.77962,0.07114,779.62,71.14,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T08:45:00+01:00,2025-12-01T09:00:00+01:00,0.78028,0.07120,780.28,71.20,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T09:00:00+01:00,2025-12-01T09:15:00+01:00,0.84099,0.07674,840.99,76.74,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T09:15:00+01:00,2025-12-01T09:30:00+01:00,0.84088,0.07673,840.88,76.73,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T09:30:00+01:00,2025-12-01T09:45:00+01:00,0.83693,0.07637,836.93,76.37,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T09:45:00+01:00,2025-12-01T10:00:00+01:00,0.83781,0.07645,837.81,76.45,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T10:00:00+01:00,2025-12-01T10:15:00+01:00,0.86280,0.07873,862.80,78.73,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T10:15:00+01:00,2025-12-01T10:30:00+01:00,0.86006,0.07848,860.06,78.48,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T10:30:00+01:00,2025-12-01T10:45:00+01:00,0.86543,0.07897,865.43,78.97,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T10:45:00+01:00,2025-12-01T11:00:00+01:00,0.84055,0.07670,840.55,76.70,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
2025-12-01,2025-12-01T11:00:00+01:00,2025-12-01T11:15:00+01:00,0.85414,0.07794,854.14,77.94,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/12-01_SE3.json,2026-09-15T23:03:58.608606+02:00
