date,time_start,time_end,SEK_per_kWh,EUR_per_kWh,SEK_per_MWh,EUR_per_MWh,currency,bidding_zone,source,retrieved_at
2025-08-15,2025-08-15T00:00:00+02:00,2025-08-15T01:00:00+02:00,0.35786,0.03199,357.86,31.99,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/08-15_SE3.json,2026-09-15T23:03:53.502519+02:00
2025-08-15,2025-08-15T01:00:00+02:00,2025-08-15T02:00:00+02:00,0.35305,0.03156,353.05,31.56,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/08-15_SE3.json,2026-09-15T23:03:53.502519+02:00
2025-08-15,2025-08-15T02:00:00+02:00,2025-08-15T03:00:00+02:00,0.35417,0.03166,354.17,31.66,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/08-15_SE3.json,2026-09-15T23:03:53.502519+02:00
2025-08-15,2025-08-15T03:00:00+02:00,2025-08-15T04:00:00+02:00,0.34489,0.03083,344.89,30.83,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/08-15_SE3.json,2026-09-15T23:03:53.502519+02:00
2025-08-15,2025-08-15T04:00:00+02:00,2025-08-15T05:00:00+02:00,0.33012,0.02951,330.12,29.51,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/08-15_SE3.json,2026-09-15T23:03:53.502519+02:00
2025-08-15,2025-08-15T05:00:00+02:00,2025-08-15T06:00:00+02:00,0.31155,0.02785,311.55,27.85,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/08-15_SE3.json,2026-09-15T23:03:53.502519+02:00
2025-08-15,2025-08-15T06:00:00+02:00,2025-08-15T07:00:00+02:00,0.33359,0.02982,333.59,29.82,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/08-15_SE3.json,2026-09-15T23:03:53.502519+02:00
2025-08-15,2025-08-15T07:00:00+02:00,2025-08-15T08:00:00+02:00,0.45351,0.04054,453.51,40.54,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/08-15_SE3.json,2026-09-15T23:03:53.502519+02:00
2025-08-15,2025-08-15T08:00:00+02:00,2025-08-15T09:00:00+02:00,0.53618,0.04793,536.18,47.93,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/08-15_SE3.json,2026-09-15T23:03:53.502519+02:00
2025-08-15,2025-08-15T09:00:00+02:00,2025-08-15T10:00:00+02:00,0.48696,0.04353,486.96,43.53,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2025/08-15_SE3.json,2026-09-15T23:03:53.502519+02:00
