date,time_start,time_end,SEK_per_kWh,EUR_per_kWh,SEK_per_MWh,EUR_per_MWh,currency,bidding_zone,source,retrieved_at
2026-04-20,2026-04-20T00:00:00+02:00,2026-04-20T00:15:00+02:00,0.63538,0.05889,635.38,58.89,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/04-20_SE3.json,2026-09-15T23:04:05.402542+02:00
2026-04-20,2026-04-20T00:15:00+02:00,2026-04-20T00:30:00+02:00,0.62114,0.05757,621.14,57.57,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/04-20_SE3.json,2026-09-15T23:04:05.402542+02:00
2026-04-20,2026-04-20T00:30:00+02:00,2026-04-20T00:45:00+02:00,0.61520,0.05702,615.20,57.02,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/04-20_SE3.json,2026-09-15T23:04:05.402542+02:00
2026-04-20,2026-04-20T00:45:00+02:00,2026-04-20T01:00:00+02:00,0.61930,0.05740,619.30,57.40,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/04-20_SE3.json,2026-09-15T23:04:05.402542+02:00
2026-04-20,2026-04-20T01:00:00+02:00,2026-04-20T01:15:00+02:00,0.58391,0.05412,583.91,54.12,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/04-20_SE3.json,2026-09-15T23:04:05.402542+02:00
2026-04-20,2026-04-20T01:15:00+02:00,2026-04-20T01:30:00+02:00,0.61002,0.05654,610.02,56.54,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/04-20_SE3.json,2026-09-15T23:04:05.402542+02:00
2026-04-20,2026-04-20T01:30:00+02:00,2026-04-20T01:45:00+02:00,0.61704,0.05719,617.04,57.19,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/04-20_SE3.json,2026-09-15T23:04:05.402542+02:00
2026-04-20,2026-04-20T01:45:00+02:00,2026-04-20T02:00:00+02:00,0.60700,0.05626,607.00,56.26,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/04-20_SE3.json,2026-09-15T23:04:05.402542+02:00
2026-04-20,2026-04-20T02:00:00+02:00,2026-04-20T02:15:00+02:00,0.60948,0.05649,609.48,56.49,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/04-20_SE3.json,2026-09-15T23:04:05.402542+02:00
2026-04-20,2026-04-20T02:15:00+02:00,2026-04-20T02:30:00+02:00,0.59891,0.05551,598.91,55.51,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/04-20_SE3.json,2026-09-15T23:04:05.402542+02:00
2026-04-20,2026-04-20T02:30:00+02:00,2026-04-20T02:45:00+02:00,0.61272,0.05679,612.72,56.79,SEK/EUR,SE3,https://www.elprisetjustnu.se/api/v1/prices/2026/04-20_SE3.json,2026-09-15T23:04:05.402542+02:00
